numSYN,numRST,numACK,numPSH,numURG,numFIN,numSameSrc,numSameDest,smSrcSmPort,smSrcDfPort,smSrcSYN,smSrcRST,smDestSYN,smDestSmPort,smDestDfPort,isAttack
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,4,0,0,34,64,33,1,0,0,0,3,64,FALSE
1,0,99,5,0,0,51,62,50,1,1,0,0,29,22,FALSE
24,0,91,9,0,11,47,51,46,17,15,0,11,1,35,TRUE
38,7,72,8,0,1,55,65,32,38,21,6,21,2,62,TRUE
2,0,98,12,0,0,61,37,60,2,2,0,0,7,17,FALSE
0,0,100,1,0,0,46,52,45,1,0,0,0,1,39,FALSE
1,0,99,6,0,0,48,50,47,2,1,0,0,5,27,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
2,0,98,11,0,0,60,38,59,1,2,0,0,2,19,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
14,22,74,18,0,6,54,55,42,28,10,21,10,0,43,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
21,19,71,20,0,4,41,57,40,15,10,19,9,1,22,TRUE
33,18,66,7,0,0,44,54,43,43,17,17,16,1,35,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,10,0,0,55,64,54,4,0,0,0,1,64,FALSE
99,0,71,0,0,0,70,28,69,1,70,0,28,1,28,TRUE
9,32,61,18,0,4,55,52,54,32,4,32,6,1,51,TRUE
44,2,85,8,0,7,49,49,48,21,31,2,31,5,46,TRUE
0,0,100,4,0,0,33,65,32,1,0,0,0,1,65,FALSE
63,0,78,2,0,1,43,55,42,16,40,0,37,3,55,TRUE
0,0,100,29,0,0,64,64,63,8,0,0,0,0,64,FALSE
2,0,100,21,0,24,78,78,77,16,1,0,1,0,78,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,45,55,2,0,0,52,54,43,31,0,44,0,1,42,TRUE
58,0,87,2,0,0,49,52,44,27,44,0,44,17,44,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,8,0,0,59,39,58,1,0,0,0,0,12,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
90,0,53,6,0,0,45,53,42,3,43,0,47,1,53,TRUE
2,0,98,10,0,2,51,47,50,1,2,0,0,0,21,FALSE
0,0,100,12,0,0,38,70,37,2,0,0,0,2,70,FALSE
1,58,42,30,0,2,62,57,61,26,1,57,1,1,57,TRUE
2,0,99,9,0,0,45,53,44,1,1,0,1,16,20,FALSE
6,0,94,15,0,3,50,48,49,1,6,0,1,1,19,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,7,0,1,44,54,40,2,0,0,0,4,17,FALSE
42,3,89,17,0,8,58,44,57,17,33,3,29,1,44,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
47,16,67,11,0,5,57,48,56,26,29,16,27,3,24,TRUE
0,0,100,5,0,0,54,70,53,1,0,0,0,1,70,FALSE
6,21,76,44,0,2,49,49,48,40,3,20,3,1,31,TRUE
55,1,80,0,0,4,45,53,44,25,35,1,35,0,45,TRUE
53,4,83,2,0,0,51,54,43,26,39,4,37,10,40,TRUE
16,50,50,7,0,7,88,86,87,4,15,50,15,0,86,TRUE
8,3,94,23,0,22,73,69,72,16,5,3,4,1,69,TRUE
0,0,100,4,0,0,36,62,35,1,0,0,0,1,62,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
1,0,99,8,0,2,43,55,41,2,1,0,0,0,9,FALSE
0,0,100,7,0,1,40,58,39,1,0,0,0,1,58,FALSE
11,44,51,17,0,7,59,49,58,25,6,43,5,2,30,TRUE
4,48,50,48,0,0,49,49,48,30,2,47,2,1,49,TRUE
2,0,98,11,0,1,59,39,58,1,2,0,0,8,24,FALSE
51,2,73,4,0,1,68,68,29,18,25,2,25,0,30,TRUE
0,57,43,22,0,1,58,56,57,15,0,56,0,1,56,TRUE
0,0,100,10,0,1,53,45,52,1,0,0,0,15,30,FALSE
4,0,96,39,0,1,99,18,83,4,4,0,1,0,18,FALSE
2,7,99,28,0,16,46,52,16,16,1,7,1,1,52,FALSE
0,50,50,25,0,11,60,60,59,18,0,49,0,1,60,TRUE
0,0,100,36,0,2,55,63,54,4,0,0,0,2,63,FALSE
0,0,100,9,0,0,47,51,46,1,0,0,0,1,11,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
2,57,42,27,0,3,61,59,60,21,0,57,0,4,30,TRUE
24,11,77,20,0,5,61,61,36,15,12,10,12,2,37,TRUE
0,1,99,24,0,25,75,74,74,20,0,1,0,0,74,TRUE
1,0,99,5,0,0,39,59,38,1,1,0,0,14,16,FALSE
5,1,98,15,0,4,63,70,27,63,3,1,2,2,22,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,42,0,0,69,69,68,7,0,0,0,0,69,FALSE
0,0,100,24,0,0,49,49,39,4,0,0,0,1,49,FALSE
2,49,50,19,0,4,57,41,56,26,1,47,1,2,24,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
43,4,82,8,0,4,47,51,46,15,28,4,28,0,37,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
0,0,100,1,0,0,37,61,36,1,0,0,0,4,61,FALSE
99,0,50,0,0,0,49,49,47,2,48,0,49,1,49,TRUE
4,35,63,45,0,0,49,49,48,44,2,35,2,1,47,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
50,7,77,5,0,2,48,50,47,21,33,7,29,0,42,TRUE
46,9,70,9,0,0,46,64,33,33,24,9,21,7,19,TRUE
2,51,48,23,0,1,52,51,51,13,1,50,1,0,51,TRUE
0,46,54,49,0,0,50,48,49,36,0,45,0,0,38,TRUE
4,22,76,30,0,18,57,52,56,35,2,22,2,0,52,TRUE
0,13,87,15,0,5,55,71,26,30,0,13,0,0,27,TRUE
4,49,49,23,0,13,65,63,64,20,2,48,2,1,63,TRUE
43,2,81,4,0,3,37,64,33,25,25,2,19,6,23,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,0,100,0,0,0,40,61,39,1,0,0,0,3,61,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,43,0,0,59,59,58,15,0,0,0,1,59,FALSE
24,23,70,15,0,5,58,50,57,12,17,23,17,1,50,TRUE
1,0,99,54,0,0,75,49,46,6,1,0,0,0,49,FALSE
2,0,98,11,0,1,63,35,62,1,2,0,0,5,15,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
1,0,99,20,0,1,51,51,50,9,1,0,1,0,51,FALSE
7,0,99,24,0,26,73,69,72,17,6,0,6,0,69,TRUE
8,0,92,5,0,1,54,44,52,2,8,0,1,10,33,FALSE
35,2,78,7,0,0,59,72,25,36,14,2,20,2,13,TRUE
19,0,92,16,0,11,38,60,37,17,11,0,8,2,19,TRUE
4,66,33,11,0,0,68,68,67,16,3,65,3,1,68,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,40,60,23,0,6,55,55,54,17,0,39,0,4,43,TRUE
45,0,78,0,0,2,74,74,23,16,22,0,22,0,22,TRUE
0,0,100,1,0,0,61,71,60,2,0,0,0,1,71,FALSE
0,0,100,12,0,12,60,59,39,10,0,0,0,5,36,FALSE
3,0,97,23,0,2,76,22,74,2,3,0,0,2,14,FALSE
0,16,84,24,0,18,63,63,62,17,0,15,0,6,51,TRUE
31,8,77,8,0,1,38,72,25,17,16,7,15,13,20,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
4,38,60,21,0,12,72,72,71,19,2,37,2,0,72,TRUE
30,47,41,9,0,0,64,60,63,15,18,46,14,10,19,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
12,33,64,21,0,8,63,57,62,19,8,33,7,2,55,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
20,7,83,16,0,11,60,60,36,19,10,7,10,0,29,TRUE
0,0,100,43,0,0,61,61,60,7,0,0,0,0,61,FALSE
19,31,50,30,0,0,48,50,47,25,18,30,19,2,25,TRUE
2,54,46,11,0,2,62,62,61,26,2,53,2,1,62,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,1,0,0,43,66,42,1,0,0,0,7,66,FALSE
0,0,100,1,0,0,46,52,45,1,0,0,0,2,27,FALSE
1,0,99,51,0,0,64,64,63,8,1,0,0,0,64,FALSE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
62,8,77,2,0,1,57,52,56,14,46,8,44,3,52,TRUE
0,0,100,0,0,0,65,65,64,1,0,0,0,0,65,FALSE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
43,17,65,21,0,2,45,53,44,28,25,16,24,3,53,TRUE
10,6,89,29,0,14,47,51,16,7,5,2,5,1,41,FALSE
26,19,71,15,0,2,46,58,39,11,15,19,10,3,22,TRUE
0,0,100,12,0,0,40,58,39,1,0,0,0,1,58,FALSE
27,10,82,12,0,9,51,49,50,20,18,10,16,4,31,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
7,3,93,4,0,1,51,58,50,1,7,1,1,1,58,FALSE
0,0,100,0,0,0,68,72,67,1,0,0,0,1,72,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,0,49,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,33,67,50,0,0,49,49,48,49,0,32,0,1,49,TRUE
34,12,76,8,0,2,39,59,38,18,21,12,20,2,59,TRUE
8,29,67,14,0,8,54,44,53,20,4,28,4,0,30,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,0,52,TRUE
0,0,100,27,0,23,70,70,69,21,0,0,0,0,70,TRUE
1,0,99,6,0,0,47,51,46,1,1,0,0,3,51,FALSE
14,3,90,15,0,17,59,59,38,17,7,3,7,0,27,TRUE
4,35,63,31,0,3,44,54,43,25,2,34,2,2,54,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,0,100,7,0,0,53,62,52,1,0,0,0,13,21,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,44,0,0,47,51,35,3,0,0,0,1,51,FALSE
17,0,94,19,0,16,54,45,53,19,10,0,10,3,44,TRUE
7,0,93,14,0,2,57,41,42,7,7,0,3,4,41,FALSE
4,46,52,6,0,1,48,50,47,46,2,46,2,0,47,TRUE
8,47,48,21,0,0,54,46,53,15,4,46,5,4,14,TRUE
47,0,81,8,0,4,47,59,38,22,27,0,25,3,59,TRUE
0,30,70,35,0,8,62,36,61,28,0,30,0,0,33,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,0,100,5,0,0,42,68,41,1,0,0,0,4,68,FALSE
0,0,100,42,0,0,65,65,64,8,0,0,0,1,65,FALSE
28,10,76,17,0,8,50,59,38,38,14,10,14,0,25,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,0,53,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
1,46,53,49,0,0,49,49,48,49,1,45,1,0,49,TRUE
0,0,100,5,0,2,57,41,52,4,0,0,0,0,19,FALSE
2,0,98,18,0,2,62,36,61,1,2,0,0,11,10,FALSE
4,0,96,5,0,0,63,35,62,2,4,0,0,15,16,FALSE
42,26,51,27,0,2,47,51,46,22,18,26,22,2,32,TRUE
1,57,43,15,0,2,59,58,58,13,0,57,0,7,28,TRUE
0,0,100,52,0,0,63,63,62,8,0,0,0,0,63,FALSE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
8,0,96,22,0,11,62,62,35,29,4,0,4,0,62,TRUE
12,2,95,27,0,20,69,69,68,17,9,2,9,6,49,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,64,36,17,0,0,63,63,62,23,0,63,0,0,63,TRUE
37,4,84,4,0,2,60,66,31,26,25,4,24,4,66,TRUE
4,0,98,15,0,24,58,56,57,17,2,0,2,0,56,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
11,21,75,22,0,4,39,59,38,19,6,21,5,4,59,TRUE
0,0,100,1,0,0,60,66,59,1,0,0,0,0,66,FALSE
9,21,72,44,0,2,48,50,47,37,5,21,7,0,37,TRUE
21,29,61,30,0,0,59,59,38,22,10,29,10,1,59,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
23,31,64,16,0,2,61,61,60,33,17,31,17,0,61,TRUE
25,40,48,18,0,0,54,45,53,30,13,39,12,2,44,TRUE
30,19,70,17,0,1,56,59,38,28,18,19,18,3,59,TRUE
2,1,98,13,0,24,58,55,57,38,1,1,1,0,55,TRUE
24,28,62,15,0,18,68,68,67,15,14,27,14,5,60,TRUE
7,1,93,8,0,9,46,52,30,12,6,0,1,3,52,FALSE
2,0,98,6,0,0,50,48,49,2,2,0,0,2,24,FALSE
0,79,21,15,0,0,78,78,77,12,0,78,0,0,78,TRUE
35,24,64,14,0,2,54,52,53,19,23,23,21,4,28,TRUE
0,0,100,2,0,0,35,63,34,1,0,0,0,1,63,FALSE
75,12,74,0,0,0,72,68,71,17,60,12,56,8,45,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,34,66,10,0,2,37,61,36,22,0,33,0,14,47,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
0,27,73,22,0,21,61,60,60,23,0,26,0,2,60,TRUE
43,4,81,3,0,0,49,67,30,27,28,3,26,3,23,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
43,0,79,0,0,0,77,77,20,16,21,0,21,33,21,TRUE
0,0,100,3,0,0,45,62,44,1,0,0,0,1,62,FALSE
16,0,97,15,0,12,54,50,53,16,12,0,12,0,50,TRUE
7,58,42,14,0,1,67,60,66,16,6,58,6,7,28,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
57,0,81,2,0,1,52,58,39,24,37,0,37,3,58,TRUE
1,0,99,1,0,0,63,72,62,1,1,0,0,4,12,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
26,15,75,8,0,2,59,59,38,33,16,15,16,1,39,TRUE
1,0,99,20,0,2,62,62,35,14,1,0,1,42,32,FALSE
17,4,87,40,0,2,50,48,49,38,8,4,9,1,41,TRUE
0,0,100,4,0,0,55,63,54,1,0,0,0,2,27,FALSE
4,0,96,9,0,0,53,56,52,1,4,0,1,19,17,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
9,0,91,27,0,0,44,54,43,1,8,0,1,6,38,FALSE
3,0,97,3,0,0,41,64,40,1,3,0,0,1,64,FALSE
1,0,99,8,0,2,51,47,49,2,1,0,0,0,14,FALSE
0,0,100,0,0,0,51,61,50,1,0,0,0,1,61,FALSE
0,0,100,1,0,0,32,66,31,1,0,0,0,0,66,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
60,0,71,9,0,6,50,48,49,23,31,0,28,1,29,TRUE
38,4,82,4,0,4,41,63,34,29,24,3,19,6,35,TRUE
63,0,82,0,0,0,54,54,43,21,44,0,44,0,44,TRUE
28,26,66,11,0,4,59,59,58,36,19,26,19,0,59,TRUE
25,3,85,18,0,11,48,50,47,25,12,3,12,1,30,TRUE
4,0,96,3,0,0,48,50,47,1,4,0,0,0,25,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,1,0,0,55,73,54,1,0,0,0,2,73,FALSE
8,26,70,24,0,31,62,37,61,15,4,25,4,3,37,TRUE
0,0,100,9,0,0,39,59,38,1,0,0,0,8,9,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
0,26,74,18,0,19,81,80,80,9,0,26,0,1,80,TRUE
0,0,100,3,0,17,49,49,48,26,0,0,0,9,49,TRUE
8,0,92,14,0,1,63,35,62,1,8,0,1,0,8,FALSE
5,43,55,43,0,0,53,53,44,26,2,43,2,1,45,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
0,0,100,45,0,0,65,65,64,6,0,0,0,1,64,FALSE
0,0,100,5,0,0,43,60,42,1,0,0,0,1,60,FALSE
52,6,75,6,0,1,53,57,40,22,32,6,32,4,32,TRUE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
5,0,95,12,0,4,52,46,44,5,5,0,0,15,31,FALSE
100,0,44,0,0,0,43,55,42,1,43,0,55,1,55,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
13,25,71,19,0,9,60,60,59,14,9,24,9,0,60,TRUE
0,0,100,5,0,0,45,70,44,1,0,0,0,1,70,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,1,0,0,38,74,37,1,0,0,0,1,74,FALSE
0,0,100,1,0,0,32,66,31,1,0,0,0,1,66,FALSE
0,0,100,18,0,22,67,67,66,19,0,0,0,6,67,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
1,63,37,2,0,6,78,78,77,12,1,62,1,0,78,TRUE
7,31,68,21,0,6,50,48,49,24,6,30,6,4,18,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
1,0,99,5,0,1,59,39,56,3,1,0,0,9,12,FALSE
21,46,44,7,0,1,57,51,56,31,10,46,9,0,51,TRUE
10,51,45,0,0,9,75,75,74,10,6,51,6,3,75,TRUE
3,10,90,30,0,12,56,42,55,16,3,10,3,2,35,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
6,42,56,28,0,0,45,53,44,24,4,41,4,2,45,TRUE
0,74,26,20,0,0,73,73,72,15,0,73,0,3,53,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
2,0,98,12,0,0,64,34,63,1,2,0,0,2,23,FALSE
2,0,98,19,0,0,69,29,68,1,2,0,0,18,13,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
1,1,98,8,0,0,37,61,36,2,1,0,0,1,9,FALSE
64,0,65,5,0,0,42,56,27,4,28,0,34,1,56,TRUE
1,28,72,32,0,18,59,44,58,23,1,28,1,2,42,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
64,0,68,0,0,1,66,66,31,20,31,0,31,1,66,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
0,0,100,1,0,0,59,67,58,1,0,0,0,2,67,FALSE
41,0,84,14,0,11,49,49,48,18,24,0,20,0,30,TRUE
2,29,70,44,0,10,54,44,53,29,1,29,1,0,29,TRUE
79,4,57,9,0,2,50,48,49,33,39,4,38,0,44,TRUE
8,9,87,11,0,1,41,69,26,16,4,9,4,1,69,TRUE
33,2,87,8,0,3,58,66,31,26,21,2,21,0,21,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,0,49,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
47,8,75,14,0,5,52,52,51,22,29,8,29,3,49,TRUE
5,1,95,5,0,0,46,62,45,1,3,1,1,2,58,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
2,0,99,25,0,19,60,57,58,13,1,0,0,6,57,TRUE
0,0,100,48,0,0,55,63,54,3,0,0,0,0,57,FALSE
39,19,81,0,0,0,89,89,88,6,39,18,39,0,89,TRUE
0,9,91,35,0,15,49,49,48,22,0,9,0,0,49,TRUE
8,0,97,12,0,18,44,54,43,28,5,0,4,1,43,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,21,0,21,78,76,77,18,0,0,0,0,76,TRUE
100,0,0,0,0,0,1,99,0,1,1,0,99,0,99,TRUE
0,0,100,42,0,0,64,64,63,6,0,0,0,1,64,FALSE
0,0,100,6,0,0,59,39,58,2,0,0,0,1,31,FALSE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
8,4,92,14,0,13,49,49,48,16,4,4,4,8,38,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,46,0,0,0,45,53,44,1,45,0,53,1,53,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
23,35,54,36,0,1,51,47,50,42,12,34,11,1,43,TRUE
0,0,100,26,0,24,67,67,66,17,0,0,0,6,31,TRUE
4,17,83,0,0,16,85,84,84,5,4,16,4,13,84,TRUE
0,0,100,24,0,4,57,57,56,10,0,0,0,8,57,FALSE
2,0,98,4,0,0,43,55,42,1,2,0,0,4,55,FALSE
0,0,100,0,0,0,42,65,41,1,0,0,0,1,65,FALSE
23,34,59,28,0,0,50,49,49,24,15,34,15,0,49,TRUE
0,0,100,52,0,0,66,66,65,7,0,0,0,0,66,FALSE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
2,0,98,8,0,0,39,59,38,1,2,0,0,13,6,FALSE
0,0,100,6,0,1,59,64,58,1,0,0,0,10,44,FALSE
55,7,66,11,0,2,40,58,39,19,27,7,26,2,58,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
7,6,91,1,0,0,45,88,9,23,3,6,3,46,5,TRUE
10,33,64,15,0,6,53,45,52,27,6,33,6,0,35,TRUE
5,0,95,14,0,1,61,37,60,1,5,0,0,5,12,FALSE
55,3,87,7,0,13,82,82,81,15,45,2,45,3,65,TRUE
28,53,37,6,0,0,70,64,69,15,18,52,12,0,64,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
10,0,98,12,0,11,47,52,45,22,7,0,7,1,41,TRUE
49,0,84,0,0,0,66,66,31,32,32,0,32,4,28,TRUE
0,0,100,23,0,26,76,76,75,16,0,0,0,6,49,TRUE
13,71,29,0,0,0,99,99,98,1,13,71,13,0,99,TRUE
2,37,62,45,0,8,53,45,52,30,1,36,1,1,38,TRUE
0,0,100,2,0,0,39,59,38,1,0,0,0,12,47,FALSE
8,50,46,22,0,10,65,56,64,14,4,49,4,0,56,TRUE
0,0,100,37,0,0,58,58,57,8,0,0,0,1,58,FALSE
2,0,99,28,0,0,41,57,27,5,1,0,1,2,28,FALSE
5,31,67,21,0,10,46,52,45,22,2,31,2,2,52,TRUE
5,0,95,13,0,1,58,40,57,1,5,0,0,0,9,FALSE
33,46,41,1,0,0,75,74,74,20,19,46,19,3,74,TRUE
0,34,66,34,0,0,57,65,32,35,0,33,0,2,65,TRUE
36,3,79,8,0,11,48,50,47,21,18,3,18,2,30,TRUE
100,0,50,0,0,0,49,49,48,1,49,0,49,1,49,TRUE
0,0,100,38,0,0,48,54,47,2,0,0,0,0,54,FALSE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
6,10,84,30,0,1,51,62,35,51,3,10,6,2,62,TRUE
0,0,100,17,0,0,61,37,56,3,0,0,0,2,15,FALSE
4,56,42,6,0,1,61,53,60,17,2,55,2,0,53,TRUE
22,2,92,15,0,14,57,53,56,21,15,2,13,6,41,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
0,0,100,16,0,33,77,77,76,21,0,0,0,0,77,TRUE
57,0,81,0,0,0,37,61,36,17,37,0,24,1,23,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,43,0,0,0,42,56,41,1,42,0,56,1,56,TRUE
100,0,44,0,0,0,43,55,42,1,43,0,55,1,55,TRUE
0,0,100,8,0,0,41,57,40,1,0,0,0,1,57,FALSE
38,6,76,15,0,6,48,58,39,41,20,5,18,2,44,TRUE
15,1,86,19,0,2,58,40,48,3,14,0,1,7,32,FALSE
100,0,45,0,0,0,44,54,43,1,44,0,54,1,54,TRUE
100,0,47,0,0,0,46,52,45,1,46,0,52,1,52,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,0,51,TRUE
4,49,49,30,0,6,56,42,55,14,2,48,2,5,26,TRUE
8,61,35,13,0,0,64,58,63,13,4,60,4,0,58,TRUE
46,1,66,3,0,0,45,62,35,45,17,1,33,1,62,TRUE
0,0,100,14,0,1,65,33,64,1,0,0,0,1,12,FALSE
0,2,98,25,0,12,63,63,34,23,0,2,0,2,33,TRUE
0,0,100,1,0,0,42,56,41,1,0,0,0,11,32,FALSE
98,0,50,0,0,0,48,50,46,2,47,0,49,1,50,TRUE
66,0,88,2,0,1,58,53,57,11,53,0,48,7,38,TRUE
42,12,72,12,0,1,43,56,41,23,26,12,25,0,34,TRUE
2,71,29,26,0,0,73,73,72,18,2,70,2,0,73,TRUE
100,0,44,0,0,0,43,55,42,1,43,0,55,1,55,TRUE
6,37,61,32,0,11,61,51,60,18,4,37,4,1,51,TRUE
2,0,98,8,0,1,64,34,63,1,2,0,0,7,22,FALSE
7,6,92,13,0,22,70,70,69,15,5,6,5,3,64,TRUE
10,4,96,19,0,21,75,59,74,11,10,4,10,1,59,TRUE
0,0,100,0,0,0,63,65,62,1,0,0,0,1,65,FALSE
1,0,99,13,0,0,51,47,50,2,1,0,0,2,18,FALSE
14,48,45,16,0,14,69,63,68,20,7,47,7,1,50,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,1,50,TRUE
100,0,48,0,0,0,47,51,46,1,47,0,51,1,51,TRUE
100,0,49,0,0,0,48,50,47,1,48,0,50,0,50,TRUE
